ts,symbol,event_type,last_px,last_sz,side,bid_px_1,bid_sz_1,ask_px_1,ask_sz_1,bid_px_2,bid_sz_2,ask_px_2,ask_sz_2,bid_px_3,bid_sz_3,ask_px_3,ask_sz_3,bid_px_4,bid_sz_4,ask_px_4,ask_sz_4,bid_px_5,bid_sz_5,ask_px_5,ask_sz_5,bid_px_6,bid_sz_6,ask_px_6,ask_sz_6,bid_px_7,bid_sz_7,ask_px_7,ask_sz_7,bid_px_8,bid_sz_8,ask_px_8,ask_sz_8,bid_px_9,bid_sz_9,ask_px_9,ask_sz_9,bid_px_10,bid_sz_10,ask_px_10,ask_sz_10
473900000000,000001.SZ,quote,10.092013,4620,1,10.074299,4692,10.109727,1300,10.064299,703,10.119727,3112,10.054299,2826,10.129727,707,10.044299,2804,10.139727,4099,10.034299,4605,10.149727,3016,10.024299,2077,10.159727,1971,10.014299,4603,10.169727,2043,10.004299,1583,10.179727,4616,9.994299,3195,10.189727,2326,9.984299,4803,10.199727,4382
474000000000,000001.SZ,quote,10.09428,159,-1,10.075778,4562,10.112782,3080,10.065778,606,10.122782,4212,10.055778,4441,10.132782,1845,10.045778,4506,10.142782,601,10.035778,4609,10.152782,1297,10.025778,615,10.162782,1369,10.015778,1446,10.172782,4099,10.005778,3816,10.182782,1553,9.995778,3653,10.192782,2469,9.985778,4400,10.202782,4664
474100000000,000001.SZ,quote,10.095006,427,-1,10.077889,620,10.112124,1252,10.067889,3026,10.122124,648,10.057889,2067,10.132124,3884,10.047889,4606,10.142124,3176,10.037889,1400,10.152124,2465,10.027889,2802,10.162124,4889,10.017889,1833,10.172124,4553,10.007889,2144,10.182124,2731,9.997889,1577,10.192124,3029,9.987889,2635,10.202124,3897
474200000000,000001.SZ,quote,10.096806,1794,1,10.08269,2816,10.110922,4381,10.07269,4802,10.120922,777,10.06269,2840,10.130922,4978,10.05269,1072,10.140922,583,10.04269,908,10.150922,3344,10.03269,3972,10.160922,3319,10.02269,2938,10.170922,3596,10.01269,2401,10.180922,3905,10.00269,2608,10.190922,1197,9.99269,3844,10.200922,3858
474300000000,000001.SZ,quote,10.097624,3149,1,10.083253,2759,10.111995,2332,10.073253,3933,10.121995,4482,10.063253,1402,10.131995,906,10.053253,4564,10.141995,4430,10.043253,568,10.151995,1510,10.033253,4412,10.161995,4166,10.023253,983,10.171995,1149,10.013253,4681,10.181995,1308,10.003253,1999,10.191995,2348,9.993253,2684,10.201995,2970
474400000000,000001.SZ,quote,10.098663,4699,-1,10.083606,1970,10.11372,2145,10.073606,4976,10.12372,4388,10.063606,1174,10.13372,4222,10.053606,2033,10.14372,4217,10.043606,3754,10.15372,4307,10.033606,3775,10.16372,4365,10.023606,4762,10.17372,2800,10.013606,1403,10.18372,1754,10.003606,2545,10.19372,1420,9.993606,3268,10.20372,3573
474500000000,000001.SZ,quote,10.096298,1946,-1,10.079386,2791,10.11321,4878,10.069386,3011,10.12321,3768,10.059386,2316,10.13321,4180,10.049386,962,10.14321,834,10.039386,2726,10.15321,2644,10.029386,3889,10.16321,2723,10.019386,1280,10.17321,4858,10.009386,621,10.18321,4832,9.999386,1078,10.19321,3463,9.989386,3638,10.20321,3048
474600000000,000001.SZ,quote,10.094717,1480,-1,10.077973,1357,10.111462,2004,10.067973,1332,10.121462,2195,10.057973,2317,10.131462,994,10.047973,1398,10.141462,924,10.037973,3666,10.151462,4504,10.027973,4129,10.161462,2599,10.017973,3587,10.171462,4603,10.007973,919,10.181462,2163,9.997973,505,10.191462,4393,9.987973,3367,10.201462,3845
474700000000,000001.SZ,quote,10.097172,1897,-1,10.084175,3006,10.110169,981,10.074175,3856,10.120169,1692,10.064175,3914,10.130169,4499,10.054175,2977,10.140169,1140,10.044175,4124,10.150169,2783,10.034175,3471,10.160169,3136,10.024175,2863,10.170169,3879,10.014175,4715,10.180169,1155,10.004175,3271,10.190169,3157,9.994175,4110,10.200169,3751
474800000000,000001.SZ,quote,10.097893,1431,1,10.078774,4696,10.117012,3586,10.068774,3944,10.127012,3598,10.058774,2084,10.137012,774,10.048774,2563,10.147012,4042,10.038774,3652,10.157012,1294,10.028774,4854,10.167012,978,10.018774,2365,10.177012,1729,10.008774,732,10.187012,3408,9.998774,2258,10.197012,893,9.988774,3643,10.207012,3012
474900000000,000001.SZ,quote,10.098284,4241,1,10.082274,2618,10.114294,1246,10.072274,2942,10.124294,4660,10.062274,835,10.134294,740,10.052274,4727,10.144294,2264,10.042274,750,10.154294,1692,10.032274,2719,10.164294,4875,10.022274,4259,10.174294,3944,10.012274,2916,10.184294,3666,10.002274,1263,10.194294,1194,9.992274,2387,10.204294,1839
475000000000,000001.SZ,quote,10.101129,1833,-1,10.084994,2293,10.117264,3994,10.074994,1506,10.127264,3842,10.064994,4120,10.137264,981,10.054994,664,10.147264,4383,10.044994,1021,10.157264,1145,10.034994,4425,10.167264,4131,10.024994,3276,10.177264,4676,10.014994,717,10.187264,1809,10.004994,1356,10.197264,4885,9.994994,4810,10.207264,2149
475100000000,000001.SZ,quote,10.099759,4763,-1,10.082447,2249,10.11707,4860,10.072447,596,10.12707,3836,10.062447,3513,10.13707,1244,10.052447,2147,10.14707,1240,10.042447,1415,10.15707,1222,10.032447,4524,10.16707,3769,10.022447,2326,10.17707,1374,10.012447,1437,10.18707,774,10.002447,2355,10.19707,1393,9.992447,619,10.20707,654
475200000000,000001.SZ,quote,10.097771,4982,-1,10.082648,3077,10.112895,4293,10.072648,756,10.122895,1407,10.062648,4166,10.132895,4054,10.052648,2208,10.142895,1162,10.042648,4386,10.152895,3874,10.032648,1090,10.162895,2116,10.022648,4785,10.172895,3718,10.012648,1003,10.182895,3599,10.002648,663,10.192895,1452,9.992648,4588,10.202895,2985
475300000000,000001.SZ,quote,10.095748,3280,-1,10.083426,4876,10.108071,1258,10.073426,2580,10.118071,3142,10.063426,1260,10.128071,846,10.053426,3105,10.138071,3599,10.043426,1549,10.148071,3337,10.033426,2681,10.158071,2968,10.023426,741,10.168071,4993,10.013426,4453,10.178071,864,10.003426,1083,10.188071,3098,9.993426,4615,10.198071,4678
475400000000,000001.SZ,quote,10.094323,959,1,10.077947,933,10.110699,4649,10.067947,704,10.120699,1058,10.057947,1621,10.130699,3203,10.047947,601,10.140699,2350,10.037947,4314,10.150699,3221,10.027947,2934,10.160699,3224,10.017947,955,10.170699,3532,10.007947,4986,10.180699,865,9.997947,971,10.190699,1376,9.987947,3223,10.200699,3527
475500000000,000001.SZ,quote,10.095322,808,1,10.080579,888,10.110065,2116,10.070579,2590,10.120065,4516,10.060579,2875,10.130065,4393,10.050579,4240,10.140065,3582,10.040579,2774,10.150065,3808,10.030579,2310,10.160065,4553,10.020579,4428,10.170065,1714,10.010579,1617,10.180065,4541,10.000579,2815,10.190065,3113,9.990579,1187,10.200065,4331
475600000000,000001.SZ,quote,10.09504,424,1,10.081117,2445,10.108963,1025,10.071117,3258,10.118963,2092,10.061117,1436,10.128963,1196,10.051117,2577,10.138963,1354,10.041117,1604,10.148963,2499,10.031117,2420,10.158963,1398,10.021117,4358,10.168963,2250,10.011117,4874,10.178963,2278,10.001117,3760,10.188963,2909,9.991117,1535,10.198963,4661
475700000000,000001.SZ,quote,10.097982,2732,-1,10.08336,3095,10.112603,2334,10.07336,957,10.122603,3980,10.06336,2073,10.132603,2087,10.05336,4402,10.142603,4565,10.04336,2458,10.152603,1339,10.03336,574,10.162603,2115,10.02336,2149,10.172603,1752,10.01336,4885,10.182603,1170,10.00336,2330,10.192603,4631,9.99336,2984,10.202603,724
475800000000,000001.SZ,quote,10.100023,3579,1,10.083536,1818,10.116511,3404,10.073536,1034,10.126511,1236,10.063536,4178,10.136511,594,10.053536,4799,10.146511,4263,10.043536,3184,10.156511,4507,10.033536,4279,10.166511,4543,10.023536,4304,10.176511,2951,10.013536,3026,10.186511,3665,10.003536,1889,10.196511,555,9.993536,3651,10.206511,530
475900000000,000001.SZ,quote,10.100904,758,-1,10.088543,967,10.113265,3403,10.078543,4949,10.123265,3538,10.068543,541,10.133265,1216,10.058543,1391,10.143265,3168,10.048543,2149,10.153265,1738,10.038543,1654,10.163265,4427,10.028543,3654,10.173265,844,10.018543,2209,10.183265,3009,10.008543,4990,10.193265,2711,9.998543,4203,10.203265,4850
476000000000,000001.SZ,quote,10.10249,196,1,10.086441,4266,10.118539,1932,10.076441,2604,10.128539,3528,10.066441,4430,10.138539,1083,10.056441,1934,10.148539,3760,10.046441,4541,10.158539,4327,10.036441,1891,10.168539,4827,10.026441,557,10.178539,4147,10.016441,1899,10.188539,926,10.006441,907,10.198539,940,9.996441,1024,10.208539,3345
476100000000,000001.SZ,quote,10.105369,4612,-1,10.089908,4485,10.12083,4214,10.079908,4952,10.13083,2645,10.069908,1947,10.14083,3459,10.059908,3085,10.15083,2201,10.049908,3753,10.16083,1219,10.039908,1187,10.17083,3800,10.029908,4999,10.18083,2824,10.019908,4109,10.19083,4689,10.009908,850,10.20083,3039,9.999908,558,10.21083,3402
476200000000,000001.SZ,quote,10.105221,2875,1,10.086174,2965,10.124267,1283,10.076174,3758,10.134267,2680,10.066174,3227,10.144267,2128,10.056174,4363,10.154267,3104,10.046174,4497,10.164267,2146,10.036174,2595,10.174267,1618,10.026174,3596,10.184267,3605,10.016174,1052,10.194267,825,10.006174,3463,10.204267,4898,9.996174,2305,10.214267,2459
476300000000,000001.SZ,quote,10.102253,4924,-1,10.084822,2131,10.119684,4193,10.074822,1511,10.129684,4425,10.064822,3384,10.139684,1764,10.054822,4512,10.149684,1039,10.044822,1115,10.159684,2970,10.034822,4186,10.169684,2084,10.024822,2875,10.179684,2996,10.014822,1789,10.189684,2224,10.004822,3714,10.199684,3881,9.994822,3445,10.209684,3048
476400000000,000001.SZ,quote,10.100223,2079,1,10.081439,1039,10.119007,4175,10.071439,4715,10.129007,3589,10.061439,1227,10.139007,2555,10.051439,1140,10.149007,2747,10.041439,2825,10.159007,4054,10.031439,4039,10.169007,2863,10.021439,3017,10.179007,3219,10.011439,2112,10.189007,4242,10.001439,707,10.199007,4477,9.991439,3523,10.209007,1874
476500000000,000001.SZ,quote,10.098036,423,-1,10.081755,2016,10.114316,661,10.071755,3611,10.124316,3228,10.061755,3644,10.134316,4233,10.051755,721,10.144316,1830,10.041755,4571,10.154316,2486,10.031755,4577,10.164316,3767,10.021755,1145,10.174316,2632,10.011755,4777,10.184316,1248,10.001755,1829,10.194316,1229,9.991755,4456,10.204316,4985
476600000000,000001.SZ,quote,10.098553,4243,-1,10.079768,955,10.117337,3936,10.069768,4482,10.127337,4062,10.059768,4129,10.137337,1960,10.049768,4552,10.147337,836,10.039768,3877,10.157337,1867,10.029768,1139,10.167337,4154,10.019768,1265,10.177337,3689,10.009768,1032,10.187337,861,9.999768,1542,10.197337,873,9.989768,1032,10.207337,2694
476700000000,000001.SZ,quote,10.099848,203,1,10.082832,1206,10.116864,2757,10.072832,1902,10.126864,1562,10.062832,4899,10.136864,1573,10.052832,1140,10.146864,2713,10.042832,1189,10.156864,3502,10.032832,3390,10.166864,4656,10.022832,2969,10.176864,1444,10.012832,3404,10.186864,2122,10.002832,1384,10.196864,4247,9.992832,2736,10.206864,4460
476800000000,000001.SZ,quote,10.102133,4767,-1,10.084789,4707,10.119478,3343,10.074789,3885,10.129478,3030,10.064789,1118,10.139478,4107,10.054789,3323,10.149478,691,10.044789,2848,10.159478,4032,10.034789,3504,10.169478,4906,10.024789,2740,10.179478,4270,10.014789,3127,10.189478,1248,10.004789,3002,10.199478,1571,9.994789,1571,10.209478,584
476900000000,000001.SZ,quote,10.099973,1542,-1,10.080616,4430,10.119331,3112,10.070616,3945,10.129331,1323,10.060616,3832,10.139331,1905,10.050616,3878,10.149331,3451,10.040616,4246,10.159331,4445,10.030616,1084,10.169331,1768,10.020616,1861,10.179331,871,10.010616,4343,10.189331,734,10.000616,978,10.199331,2017,9.990616,4765,10.209331,3345
477000000000,000001.SZ,quote,10.101712,1195,-1,10.084613,1878,10.118811,2366,10.074613,4671,10.128811,3277,10.064613,1516,10.138811,3778,10.054613,953,10.148811,1423,10.044613,537,10.158811,2518,10.034613,2449,10.168811,1612,10.024613,4392,10.178811,1245,10.014613,4146,10.188811,3654,10.004613,4017,10.198811,3618,9.994613,2787,10.208811,1209
477100000000,000001.SZ,quote,10.10443,1236,-1,10.090751,759,10.118109,4183,10.080751,4777,10.128109,1497,10.070751,1445,10.138109,2630,10.060751,3429,10.148109,2630,10.050751,2723,10.158109,4692,10.040751,4928,10.168109,839,10.030751,4929,10.178109,4436,10.020751,2384,10.188109,3671,10.010751,1042,10.198109,1985,10.000751,3944,10.208109,1332
477200000000,000001.SZ,quote,10.102501,1680,-1,10.087268,2117,10.117734,3562,10.077268,980,10.127734,2634,10.067268,2308,10.137734,3669,10.057268,4374,10.147734,4149,10.047268,4298,10.157734,4006,10.037268,2231,10.167734,4904,10.027268,3228,10.177734,4369,10.017268,1581,10.187734,4076,10.007268,1732,10.197734,3848,9.997268,887,10.207734,3568
477300000000,000001.SZ,quote,10.102043,4658,-1,10.087861,2314,10.116224,2973,10.077861,1034,10.126224,1042,10.067861,1220,10.136224,3845,10.057861,1846,10.146224,1866,10.047861,4845,10.156224,3046,10.037861,1754,10.166224,3230,10.027861,902,10.176224,4767,10.017861,4466,10.186224,3924,10.007861,2409,10.196224,4171,9.997861,1274,10.206224,1436
477400000000,000001.SZ,quote,10.099239,4203,-1,10.080719,4914,10.117759,600,10.070719,4585,10.127759,4675,10.060719,2783,10.137759,1521,10.050719,4324,10.147759,1152,10.040719,694,10.157759,1769,10.030719,2878,10.167759,3229,10.020719,1076,10.177759,1397,10.010719,4414,10.187759,2389,10.000719,2479,10.197759,1063,9.990719,3911,10.207759,4258
477500000000,000001.SZ,quote,10.101523,3509,-1,10.083809,4281,10.119237,4952,10.073809,4167,10.129237,4287,10.063809,794,10.139237,1227,10.053809,4625,10.149237,1883,10.043809,2891,10.159237,780,10.033809,3661,10.169237,4210,10.023809,3695,10.179237,3249,10.013809,2188,10.189237,2445,10.003809,3787,10.199237,2335,9.993809,2489,10.209237,686
477600000000,000001.SZ,quote,10.099075,3598,1,10.081851,4097,10.116299,1975,10.071851,2966,10.126299,3937,10.061851,4305,10.136299,2791,10.051851,3605,10.146299,4840,10.041851,4698,10.156299,3488,10.031851,781,10.166299,1313,10.021851,4054,10.176299,1959,10.011851,3917,10.186299,1051,10.001851,2764,10.196299,4698,9.991851,1426,10.206299,3064
477700000000,000001.SZ,quote,10.096885,4353,-1,10.083922,1932,10.109849,1949,10.073922,3247,10.119849,1079,10.063922,4468,10.129849,3423,10.053922,900,10.139849,2757,10.043922,1965,10.149849,1599,10.033922,1171,10.159849,3236,10.023922,525,10.169849,3267,10.013922,4571,10.179849,2574,10.003922,2698,10.189849,3246,9.993922,3189,10.199849,635
477800000000,000001.SZ,quote,10.097986,3192,-1,10.081024,1027,10.114947,4985,10.071024,815,10.124947,1631,10.061024,3070,10.134947,2762,10.051024,689,10.144947,3233,10.041024,4258,10.154947,4258,10.031024,4460,10.164947,500,10.021024,3160,10.174947,3152,10.011024,3057,10.184947,3769,10.001024,760,10.194947,1397,9.991024,3099,10.204947,3079
477900000000,000001.SZ,quote,10.098478,1385,1,10.082405,777,10.11455,3412,10.072405,4496,10.12455,2649,10.062405,2491,10.13455,2375,10.052405,2084,10.14455,3481,10.042405,3903,10.15455,3105,10.032405,3507,10.16455,2883,10.022405,4700,10.17455,4912,10.012405,2784,10.18455,4478,10.002405,3336,10.19455,3217,9.992405,3510,10.20455,2615
478000000000,000001.SZ,quote,10.09606,1625,1,10.078304,630,10.113816,2917,10.068304,2897,10.123816,2371,10.058304,3074,10.133816,1760,10.048304,1715,10.143816,2537,10.038304,976,10.153816,3113,10.028304,3818,10.163816,1037,10.018304,1314,10.173816,3386,10.008304,1940,10.183816,4496,9.998304,1679,10.193816,4486,9.988304,4200,10.203816,2225
478100000000,000001.SZ,quote,10.096166,1285,1,10.077095,2606,10.115238,718,10.067095,4323,10.125238,3884,10.057095,3406,10.135238,3317,10.047095,4975,10.145238,794,10.037095,2393,10.155238,4823,10.027095,3194,10.165238,4654,10.017095,4101,10.175238,1865,10.007095,572,10.185238,994,9.997095,626,10.195238,550,9.987095,2025,10.205238,2168
478200000000,000001.SZ,quote,10.097743,820,1,10.079876,2183,10.115611,1706,10.069876,2143,10.125611,3333,10.059876,2257,10.135611,3539,10.049876,3388,10.145611,4126,10.039876,3470,10.155611,3401,10.029876,1386,10.165611,2882,10.019876,1649,10.175611,634,10.009876,2362,10.185611,2477,9.999876,4951,10.195611,2423,9.989876,2361,10.205611,4462
478300000000,000001.SZ,quote,10.098331,2293,1,10.082253,602,10.114409,2423,10.072253,3896,10.124409,4118,10.062253,3073,10.134409,4678,10.052253,2833,10.144409,3123,10.042253,4539,10.154409,4034,10.032253,2996,10.164409,1165,10.022253,3068,10.174409,4986,10.012253,3876,10.184409,4293,10.002253,3946,10.194409,3402,9.992253,1383,10.204409,1327
478400000000,000001.SZ,quote,10.099091,724,-1,10.082021,4994,10.116161,1146,10.072021,1910,10.126161,4654,10.062021,4583,10.136161,1060,10.052021,3620,10.146161,2800,10.042021,3449,10.156161,3311,10.032021,3453,10.166161,2774,10.022021,4854,10.176161,1295,10.012021,1603,10.186161,2863,10.002021,2817,10.196161,2503,9.992021,1651,10.206161,1824
478500000000,000001.SZ,quote,10.097083,279,1,10.079396,4199,10.11477,3318,10.069396,2888,10.12477,3794,10.059396,1529,10.13477,3572,10.049396,2290,10.14477,2909,10.039396,4180,10.15477,1921,10.029396,1264,10.16477,3231,10.019396,738,10.17477,4843,10.009396,2710,10.18477,1708,9.999396,1407,10.19477,2579,9.989396,3326,10.20477,1085
478600000000,000001.SZ,quote,10.09988,4115,-1,10.081702,3160,10.118057,1947,10.071702,618,10.128057,802,10.061702,791,10.138057,3689,10.051702,2087,10.148057,2119,10.041702,2493,10.158057,4930,10.031702,4342,10.168057,565,10.021702,969,10.178057,843,10.011702,4509,10.188057,941,10.001702,1186,10.198057,2233,9.991702,1450,10.208057,3569
478700000000,000001.SZ,quote,10.101778,604,1,10.083411,3554,10.120145,1641,10.073411,642,10.130145,3332,10.063411,3871,10.140145,1302,10.053411,4950,10.150145,4288,10.043411,2848,10.160145,1246,10.033411,4961,10.170145,3402,10.023411,1496,10.180145,3404,10.013411,2911,10.190145,4592,10.003411,3020,10.200145,3664,9.993411,4818,10.210145,2672
478800000000,000001.SZ,quote,10.101701,2128,1,10.083204,3360,10.120198,734,10.073204,4739,10.130198,4420,10.063204,1071,10.140198,970,10.053204,3046,10.150198,1627,10.043204,4705,10.160198,4817,10.033204,2172,10.170198,1563,10.023204,1900,10.180198,1910,10.013204,4333,10.190198,2807,10.003204,4267,10.200198,4278,9.993204,1733,10.210198,923
478900000000,000001.SZ,quote,10.103173,4207,-1,10.08939,4758,10.116957,1015,10.07939,1293,10.126957,4880,10.06939,1819,10.136957,4472,10.05939,4077,10.146957,4293,10.04939,1930,10.156957,1853,10.03939,2802,10.166957,3921,10.02939,687,10.176957,1422,10.01939,2537,10.186957,683,10.00939,2587,10.196957,2652,9.99939,4286,10.206957,575
479000000000,000001.SZ,quote,10.103634,1319,1,10.088658,2408,10.11861,3944,10.078658,1436,10.12861,2770,10.068658,4555,10.13861,3861,10.058658,4966,10.14861,2854,10.048658,1844,10.15861,4879,10.038658,2256,10.16861,4902,10.028658,2097,10.17861,673,10.018658,1114,10.18861,3556,10.008658,2921,10.19861,2467,9.998658,2304,10.20861,2830
479100000000,000001.SZ,quote,10.103417,2594,-1,10.088899,2562,10.117935,3219,10.078899,1874,10.127935,1857,10.068899,4354,10.137935,3687,10.058899,2313,10.147935,1743,10.048899,1025,10.157935,1030,10.038899,4704,10.167935,3243,10.028899,1074,10.177935,2425,10.018899,2436,10.187935,2289,10.008899,4985,10.197935,2071,9.998899,2629,10.207935,2133
479200000000,000001.SZ,quote,10.10452,2278,1,10.088387,2531,10.120653,4450,10.078387,2944,10.130653,4842,10.068387,2273,10.140653,2926,10.058387,2923,10.150653,4643,10.048387,2150,10.160653,2872,10.038387,3308,10.170653,3868,10.028387,1284,10.180653,3046,10.018387,503,10.190653,2502,10.008387,4733,10.200653,4087,9.998387,2434,10.210653,984
479300000000,000001.SZ,quote,10.106412,1336,-1,10.086689,901,10.126135,1826,10.076689,3981,10.136135,4836,10.066689,2558,10.146135,3509,10.056689,560,10.156135,3621,10.046689,4401,10.166135,3540,10.036689,3112,10.176135,755,10.026689,3203,10.186135,4223,10.016689,4007,10.196135,4931,10.006689,3183,10.206135,2495,9.996689,2693,10.216135,2922
479400000000,000001.SZ,quote,10.104632,3959,1,10.090244,4829,10.119021,874,10.080244,1778,10.129021,2028,10.070244,1752,10.139021,3327,10.060244,3576,10.149021,1835,10.050244,3259,10.159021,3703,10.040244,1259,10.169021,2965,10.030244,4360,10.179021,3726,10.020244,4715,10.189021,3679,10.010244,1662,10.199021,2593,10.000244,4878,10.209021,2014
479500000000,000001.SZ,quote,10.104145,4126,1,10.085436,3558,10.122855,2227,10.075436,2102,10.132855,2114,10.065436,618,10.142855,611,10.055436,2251,10.152855,2995,10.045436,2766,10.162855,3705,10.035436,2723,10.172855,4532,10.025436,1434,10.182855,1314,10.015436,2926,10.192855,1761,10.005436,2783,10.202855,4079,9.995436,2563,10.212855,4339
479600000000,000001.SZ,quote,10.104906,232,1,10.092604,3846,10.117208,1327,10.082604,3823,10.127208,1378,10.072604,4790,10.137208,2852,10.062604,3599,10.147208,2909,10.052604,4806,10.157208,4110,10.042604,585,10.167208,4098,10.032604,936,10.177208,4285,10.022604,4986,10.187208,4705,10.012604,3841,10.197208,858,10.002604,4840,10.207208,3561
479700000000,000001.SZ,quote,10.106629,1952,-1,10.093352,3991,10.119905,1997,10.083352,2311,10.129905,2657,10.073352,958,10.139905,1419,10.063352,601,10.149905,2642,10.053352,3770,10.159905,1862,10.043352,2183,10.169905,4897,10.033352,4731,10.179905,3504,10.023352,731,10.189905,3641,10.013352,3379,10.199905,833,10.003352,2893,10.209905,2428
479800000000,000001.SZ,quote,10.104025,362,1,10.088938,4905,10.119111,3796,10.078938,2092,10.129111,3333,10.068938,4464,10.139111,1982,10.058938,2456,10.149111,3023,10.048938,4270,10.159111,3781,10.038938,2865,10.169111,3773,10.028938,598,10.179111,538,10.018938,2652,10.189111,4592,10.008938,3159,10.199111,1432,9.998938,1310,10.209111,2290
479900000000,000001.SZ,quote,10.106266,3401,-1,10.089614,3852,10.122918,593,10.079614,2135,10.132918,2039,10.069614,2262,10.142918,1375,10.059614,4105,10.152918,2055,10.049614,3798,10.162918,1500,10.039614,2013,10.172918,2237,10.029614,4476,10.182918,4149,10.019614,4662,10.192918,4535,10.009614,2650,10.202918,3936,9.999614,1196,10.212918,4843
480000000000,000001.SZ,quote,10.108902,1472,1,10.092936,4139,10.124868,3273,10.082936,2885,10.134868,2003,10.072936,2476,10.144868,4784,10.062936,1937,10.154868,2154,10.052936,4006,10.164868,3278,10.042936,3817,10.174868,4528,10.032936,3161,10.184868,2829,10.022936,2426,10.194868,539,10.012936,635,10.204868,3085,10.002936,2112,10.214868,3633
480100000000,000001.SZ,quote,10.109068,2202,1,10.090886,1278,10.12725,2005,10.080886,4346,10.13725,4186,10.070886,1569,10.14725,2898,10.060886,4612,10.15725,2332,10.050886,853,10.16725,2189,10.040886,4449,10.17725,3266,10.030886,4449,10.18725,3075,10.020886,3332,10.19725,2245,10.010886,2796,10.20725,1195,10.000886,1699,10.21725,1227
480200000000,000001.SZ,quote,10.107225,752,1,10.089556,872,10.124894,2241,10.079556,4182,10.134894,1914,10.069556,1924,10.144894,1048,10.059556,2726,10.154894,3714,10.049556,4321,10.164894,1123,10.039556,3209,10.174894,4021,10.029556,3290,10.184894,4660,10.019556,3686,10.194894,3324,10.009556,2491,10.204894,2796,9.999556,3719,10.214894,2506
480300000000,000001.SZ,quote,10.1081,4408,-1,10.091895,4967,10.124304,1502,10.081895,2415,10.134304,3683,10.071895,4628,10.144304,2374,10.061895,2363,10.154304,3690,10.051895,3078,10.164304,1752,10.041895,4713,10.174304,512,10.031895,4753,10.184304,2565,10.021895,4468,10.194304,3548,10.011895,2892,10.204304,701,10.001895,1226,10.214304,4380
480400000000,000001.SZ,quote,10.106176,239,-1,10.092431,4339,10.119922,2510,10.082431,1244,10.129922,1401,10.072431,2486,10.139922,4101,10.062431,3014,10.149922,3220,10.052431,3789,10.159922,3772,10.042431,1778,10.169922,2868,10.032431,2356,10.179922,1657,10.022431,2784,10.189922,2997,10.012431,3549,10.199922,3751,10.002431,4426,10.209922,4153
480500000000,000001.SZ,quote,10.107577,3673,-1,10.092164,3530,10.122991,937,10.082164,2226,10.132991,1448,10.072164,3563,10.142991,1884,10.062164,1340,10.152991,4526,10.052164,1666,10.162991,2572,10.042164,3562,10.172991,3666,10.032164,4290,10.182991,1429,10.022164,619,10.192991,3605,10.012164,1324,10.202991,3431,10.002164,966,10.212991,4664
480600000000,000001.SZ,quote,10.110259,964,1,10.097145,4716,10.123373,646,10.087145,4122,10.133373,844,10.077145,1314,10.143373,3646,10.067145,933,10.153373,2569,10.057145,2764,10.163373,3058,10.047145,4486,10.173373,2553,10.037145,3951,10.183373,1241,10.027145,654,10.193373,1742,10.017145,4849,10.203373,561,10.007145,4781,10.213373,1167
480700000000,000001.SZ,quote,10.107431,1485,1,10.091985,3877,10.122877,1661,10.081985,3324,10.132877,711,10.071985,2476,10.142877,4876,10.061985,1689,10.152877,613,10.051985,573,10.162877,2000,10.041985,4801,10.172877,3052,10.031985,2912,10.182877,2446,10.021985,1109,10.192877,2457,10.011985,1568,10.202877,845,10.001985,2932,10.212877,4335
480800000000,000001.SZ,quote,10.108322,1542,1,10.094723,2379,10.121922,2381,10.084723,3754,10.131922,2458,10.074723,3831,10.141922,2975,10.064723,4363,10.151922,4074,10.054723,1665,10.161922,4199,10.044723,662,10.171922,3773,10.034723,910,10.181922,2624,10.024723,1604,10.191922,3356,10.014723,3652,10.201922,1042,10.004723,1859,10.211922,687
480900000000,000001.SZ,quote,10.106963,3854,1,10.090994,4101,10.122931,730,10.080994,2162,10.132931,2308,10.070994,2941,10.142931,2589,10.060994,3271,10.152931,2957,10.050994,879,10.162931,1809,10.040994,2218,10.172931,4420,10.030994,1782,10.182931,2058,10.020994,4227,10.192931,1770,10.010994,4886,10.202931,1541,10.000994,1103,10.212931,4918
481000000000,000001.SZ,quote,10.104049,2210,-1,10.087209,4335,10.120888,4874,10.077209,1915,10.130888,4031,10.067209,2351,10.140888,1433,10.057209,3543,10.150888,1771,10.047209,1626,10.160888,4726,10.037209,1812,10.170888,534,10.027209,2766,10.180888,4347,10.017209,4450,10.190888,3734,10.007209,2167,10.200888,4597,9.997209,929,10.210888,1505
481100000000,000001.SZ,quote,10.102407,4360,1,10.084213,3924,10.1206,3570,10.074213,4710,10.1306,2788,10.064213,1437,10.1406,987,10.054213,3745,10.1506,1593,10.044213,1898,10.1606,4249,10.034213,3638,10.1706,2601,10.024213,1222,10.1806,1232,10.014213,1383,10.1906,980,10.004213,4922,10.2006,4129,9.994213,4781,10.2106,1446
481200000000,000001.SZ,quote,10.103454,985,1,10.08967,620,10.117238,4419,10.07967,2381,10.127238,824,10.06967,3528,10.137238,1469,10.05967,1106,10.147238,3034,10.04967,3623,10.157238,571,10.03967,4333,10.167238,4695,10.02967,2175,10.177238,3911,10.01967,1048,10.187238,4869,10.00967,3090,10.197238,3148,9.99967,4176,10.207238,4603
